left_dataset,right_dataset,confidence_score
64546,12385,0.8010248675418402
64546,11298,0.8010248675418402
64546,11297,0.8010248675418402
64546,6600,0.8010248675418402
64596,56341,0.842130142933927
64630,25366,0.8054469141563808
64639,74451,0.8066966808435021
64680,21135,0.8689316825274372
64692,73558,0.8337168186746756
64696,28283,0.8365074247057029
64696,28774,0.8219813520831679
64729,88217,0.8132883670292144
64752,32136,0.8037840964251312
64767,754,1.0
64768,49935,0.8773438491195119
64772,54588,0.8585388390795811
64792,38683,0.8076431696624002
64803,8763,0.8404696467044385
64837,31411,0.8486484994728013
64860,203,0.9190137204778488
64860,370,0.8785257584549461
64907,340,0.8341706727245332
64933,85441,0.8294613165610918
64944,35599,0.8034819443842812
64994,32617,0.8496153188532541
64994,26997,0.839738908787093
64994,35623,0.8000003158621053
65097,83735,0.841458677845393
65098,18628,0.9359451144987324
65098,5990,0.8943942007878344
65098,11087,0.8424716765151712
65098,25681,0.8081570882610457
65098,12755,0.8077392608062817
65113,23558,0.813854754230731
65163,80754,0.9074127431862546
65163,66917,0.8557403220683262
65236,75365,0.8815170470710314
65236,75364,0.8815170470710314
65304,80955,0.8865642141891009
65346,61827,0.9389566580985313
65350,80793,0.875250583714757
65370,58758,0.8163080332384361
65440,14790,0.8068951523426333
65452,45626,0.9208123075570036
65466,67311,1.0000000000000002
65509,59799,0.8267622790634316
65517,30757,0.8099597861342636
65571,20059,0.8279513088856761
65611,52988,0.8876120217941053
65788,44707,0.8196740128070329
65800,5678,0.8450992129182708
65800,13319,0.809216669298111
65804,35468,0.8919332104266126
65928,24324,0.8063171001116352
65942,54872,0.9033719788996771
65959,28110,0.9999999999999998
65966,49804,0.8157750307666116
65986,58111,0.8252455287699431
65998,25366,0.8199592571669464
66015,78843,0.9457091303118698
66123,10026,0.8051223935811052
66126,15285,0.8429203146266971
66126,7845,0.8429203146266971
66126,21971,0.8379349249348544
66126,7796,0.8379349249348544
66141,80301,0.8013337233502226
66171,64631,0.8386986794614014
66192,8422,0.8628692679640069
66192,9199,0.8589886306783557
66199,66484,0.8309978511131139
66212,12171,0.9112183295563481
66212,7227,0.9112183295563481
66246,84233,0.8730968626973185
66246,82857,0.8730968626973185
66290,65588,0.9472944692396437
66290,65587,0.9472944692396437
66316,78249,0.8730496229792079
66341,69734,0.8211193510033744
66420,18628,0.9110515695826037
66420,5990,0.8706057949666647
66420,11087,0.8200642658721562
66478,85438,0.9060529082254438
66478,83961,0.9060529082254438
66500,55178,0.9338919003757894
66509,25143,0.8846801275273448
66509,25142,0.8846801275273448
66526,32557,0.8137502373309818
66527,32077,0.9202025113270706
66527,32648,0.8125102196648099
66534,71059,0.9374328106143278
66604,83547,0.8330953185077604
66655,68453,0.8827720283154645
66701,45832,0.8741139756112225
66701,42760,0.8741139756112225
66709,33750,0.8914005645228269
66714,84509,0.9051720131404072
66731,54270,0.80149563532357
66762,67702,0.9737559756815465
66801,2001,0.8753237182450504
66839,2902,0.9268531112647206
66839,2901,0.9268531112647206
66840,965,0.8918957311730146
66840,3416,0.8432797914351815
66868,62833,0.8062807669494078
66890,18945,1.0000000000000002
66898,33022,0.9051945365916283
66902,9148,0.826527439209822
66949,3019,0.9053929173833414
66959,63854,0.8409056766344236
66968,88278,0.8065513965545745
66974,19534,0.9757321631623478
67021,29417,0.8969161213941037
67075,29918,0.8345337914296664
67143,90898,0.8444365310437245
67150,18628,0.8293058278919223
67169,17906,0.8199840830376882
67174,3153,0.8823797367646935
67186,58781,0.8175184876435976
67231,45832,0.8215180293984754
67231,42760,0.8215180293984754
67238,42549,0.8771415215712084
67252,80661,0.8985865265456928
67264,15511,0.8924140452512611
67271,64382,0.8216798376939842
67274,72768,0.8080934752862827
67301,70466,0.8521309392516159
67310,59127,0.8424012702892105
67312,62384,0.8463141336283301
67330,82899,0.8057031036999274
67348,58936,0.8377206181150525
67398,52168,0.8746242853724815
67474,30915,0.873648369924682
67498,46815,0.8648737011155955
67507,75220,0.8404349534341247
67507,58116,0.8061251778922509
67529,76135,0.803612638452169
67590,5231,0.8600209926404204
67595,81192,0.8744821170248898
67723,52483,0.8760790106975258
67724,84849,0.8336684189479054
67724,84848,0.8336684189479054
67738,87199,0.8439326901535952
67799,22983,0.9568934183972675
67851,22412,0.8270976469027631
67851,18173,0.8082717989687906
67860,20212,0.8890988253503861
67861,55789,0.9127792418705122
67893,79591,0.8206744235598614
67914,53103,0.919420681513338
67937,61958,0.884508078101605
67937,61957,0.884508078101605
67947,2413,0.9576125756306504
67947,2412,0.806683894052561
67956,19387,0.8693366535005269
67962,45194,0.8027001042537814
68027,38083,0.8262310115397565
68036,25162,0.9962405050902041
68036,25172,0.9035703239090872
68067,7432,0.9684787013729113
68068,8601,0.9437642132427924
68100,81164,0.9885633373003415
68100,84426,0.9466453700415828
68120,55170,0.8920653297786151
68127,90513,0.8408117004772361
68151,16939,0.8634441736103435
68234,76153,0.8449518512822518
68280,56374,0.8421289605053573
68304,22119,0.9011757589221862
68313,21890,0.8502463447240334
68324,37945,0.8953706906832593
68325,78037,0.8288944431641692
68336,19680,0.8658384189852737
68429,87359,0.8066848000480344
68454,6071,0.8628979920776013
68607,78807,0.800094808214313
68676,48284,0.8697283268801552
68676,45847,0.8697283268801552
68709,79907,0.8028983875033194
68741,3984,0.8369717566183044
68741,3983,0.8369717566183044
68752,68966,0.8180809704130789
68775,37714,0.830002439191651
68847,60603,0.8836848865501024
68847,63267,0.8778004810609839
68889,9507,0.8951826758123952
68916,994,0.824754116322212
68921,31436,0.8317487778731505
69032,10557,0.8199869173466512
69036,84616,0.8998807839775107
69068,59921,0.8560781306703151
69092,62795,0.8369870167991198
69092,65915,0.8048500053096969
69107,77016,0.8203903914162555
69124,27797,0.8890575130532645
69137,88036,0.9503183466098749
69137,88037,0.8512686976528752
69138,83620,0.8866861190908703
69140,88855,0.937714350286075
69155,80550,0.9132810977592638
69171,8704,0.8012987486796213
69189,18628,0.8075610626882942
69204,16220,0.8821296341114746
69249,52923,0.8820634307548689
69265,56296,0.8342877662931423
69292,81723,0.903837136594271
69292,81722,0.8222851823212366
69296,71428,0.8620733765008797
69330,15285,0.938391176537205
69330,7845,0.938391176537205
69330,21971,0.9328411315124907
69330,7796,0.9328411315124907
69330,17178,0.8889430779427552
69330,24397,0.8083780982726887
69330,6789,0.8026094520216636
69331,11702,0.8663287226796976
69335,43169,0.827664691804731
69358,64382,0.8655461848886858
69382,28101,0.8626969142676353
69396,4909,0.8717810566975442
69396,4908,0.8717810566975442
69413,12831,0.9044400837076529
69425,73405,0.8447850975464002
69430,77095,0.8190373721740976
69459,24328,0.9903068026775227
69541,35481,0.8173549333167567
69653,34825,0.8076950399988312
69705,53849,0.9257200277700671
69705,53848,0.9257200277700671
69715,18546,0.8255546073765639
69724,11669,1.0000000000000002
69739,34123,0.8295455957254596
69760,54239,0.9360693232743921
69863,60958,0.8429408341703386
69930,18628,0.8017942274573242
69937,2156,0.8509722769059849
69937,7498,0.8151993888158524
69948,85727,0.8670147012830989
69954,25366,0.8856242955620959
69954,6833,0.8058623497505629
70022,73739,0.8260355533785215
70022,73738,0.8260355533785215
70053,35353,0.8924414830219412
70109,3089,1.0
70112,38869,0.8815390495061545
70119,54496,0.8444886528574578
70162,16536,0.9385275232653629
70173,3598,0.8265600640370176
70190,45832,0.8405504666037609
70190,42760,0.8405504666037609
70224,82236,0.9365570912927795
70227,86277,0.8309463786269461
70227,86276,0.8309463786269461
70242,60990,0.9642655269700794
70242,64203,0.8330392344893308
70263,42762,0.8868843624718995
70313,84136,0.8175555240908112
70343,22295,0.8787538587043957
70357,56479,0.8071284619003498
70372,1171,0.8095852946088739
70372,1170,0.8095852946088739
70382,60531,0.8980408190355729
70396,89621,1.0000000000000002
70408,43171,0.8257844208464984
70416,86706,0.8296635414482297
70445,9922,0.9177728828937557
70515,40511,0.9714591697685744
70543,82850,0.9481274165438904
70573,15285,0.8148111137145452
70573,7845,0.8148111137145452
70573,21971,0.8099919738069841
70573,7796,0.8099919738069841
70603,35548,0.8235716180335705
70606,43765,0.9766287952179667
70606,45830,0.86555227689597
70623,83813,0.8959111404278336
70658,55569,0.9555473187573948
70728,23832,0.821304174738187
70734,31444,1.0000000000000002
70744,2339,0.8554586134723159
70748,72713,0.8526544664734937
70779,69106,0.9019801897260715
70871,88220,1.0
70881,66450,0.9957424015506461
70900,50476,1.0
70900,49798,0.8038794627879566
70929,90708,1.0
70937,9572,0.8655335920564468
70945,79722,0.8662537141914717
70954,75258,0.8337453647225211
70965,23912,0.8958265696870937
70968,12889,0.8284203032424885
70992,72041,0.9180835183462182
70995,37685,0.8251256805226339
71007,59078,0.832429406600205
71016,65907,0.8558151101446931
71031,32487,0.8457090565077341
71070,2946,0.8783404509244135
71070,6238,0.8007889147924511
71137,87873,0.8120731370382065
71139,73129,0.871743033941953
71144,73025,0.9999999999999998
71204,83057,0.8084198573349727
71245,71016,0.9348185906639016
71255,63149,0.8852634755893678
71255,63152,0.880411343181943
71280,62724,0.9476766791319148
71280,62722,0.8435430542893182
71301,77294,0.9156969128139976
71366,90572,0.8286053439908679
71376,45832,0.800019883568127
71376,42760,0.800019883568127
71393,63538,0.818881716366629
71405,82430,0.9605012860660971
71446,45832,0.9810601646689635
71446,42760,0.9810601646689635
71446,44125,0.8318892374371263
71446,42512,0.811478845483448
71477,91146,0.8796575809429473
71529,2156,0.8442449715092746
71529,7498,0.8087548836344204
71536,25555,0.8231310369040901
71547,9018,0.8204367494036665
71554,9674,0.8851214092971206
71567,77005,1.0
71640,74790,0.8863925200742755
71640,74789,0.8863925200742755
71643,53172,0.8236968413626916
71703,23558,0.8150155833408425
71755,1803,0.8789744128481204
71764,38093,0.8259883025016657
71796,90201,0.9736921672480356
71802,2627,0.8113320023975115
71870,64382,0.9151425510970893
71870,70572,0.8353610001682015
71905,75442,0.9139384833939057
71907,83419,0.9949716040069762
71907,82093,0.9162222543592824
71970,16887,0.8258282119188972
72023,41876,0.8398233533662782
72162,49886,0.8192367072963669
72186,50041,0.9083327655162023
72199,26649,0.94032373398755
72199,26820,0.8890603640152921
72258,67360,0.812621864853854
72263,58213,0.8318227167111641
72271,38508,0.8401752160197709
72271,38952,0.8335035592864899
72272,24826,1.0
72282,87340,0.8080354953888175
72320,79289,0.8249081938805599
72326,80263,0.8343796300151904
72345,76179,0.8445180893752682
72371,28973,0.9059956266091473
72392,46687,0.8961628035714173
72488,17958,0.9405808236928399
72520,90,0.8117135983083303
72522,23548,0.8949090789952803
72540,55827,0.8563930872797576
72557,81007,0.9195120617850698
72601,22067,1.0
72635,3610,0.8592071121791632
72706,76210,0.9999999999999998
72749,2156,0.8573564152250469
72749,7498,0.8213151528625234
72798,27140,0.9665079628084419
72830,87595,0.8250585858488956
72834,24560,0.8021332691011376
72915,26346,0.8614806200113948
72917,30990,0.8881688849160848
72922,52988,0.8257827569616785
73056,86480,0.8068525735745594
73069,86418,0.8088111557818585
73083,27686,0.9302453374976295
73083,27941,0.8377630982389435
73099,24454,0.8474595293516861
73129,26346,0.8102757871218679
73184,6521,0.9407508124883441
73184,4220,0.9407508124883441
73195,60893,0.8360942980709317
73195,60891,0.8360942980709317
73198,2156,0.8442449715092746
73198,7498,0.8087548836344204
73199,78868,0.859778426527378
73225,76635,0.8418828111756687
73230,80440,1.0000000000000002
73230,80439,0.9298841793445635
73298,17167,0.8215928703750524
73311,59434,0.8028644458025401
73324,30643,0.8328191860360553
73378,13331,0.9332176965147133
73378,13332,0.858259681855729
73378,12262,0.8255724261029596
73420,28113,0.9999999999999999
73434,75258,0.8033087724149228
73468,51620,0.9221587844717466
73488,38030,0.8030915709826171
73491,91354,0.8674310199831772
73503,27976,0.8734607247548617
73520,5331,0.8839547686045349
73528,76902,0.8742938776174133
73555,33882,0.8319307642876431
73574,18628,0.8642934164999095
73574,5990,0.8259234516231566
73602,72570,0.8907286091260034
73642,25366,0.8191060643934518
73648,51819,0.8456680974409
73649,74900,0.907582859291185
73649,74556,0.907582859291185
73679,53458,0.8154795075731596
73700,76112,0.8532746804786678
73700,72232,0.8314456348315235
73714,8069,0.9863463353691015
73789,10940,0.8575868754388936
73838,44411,0.8481478367724655
73842,24198,0.85422520495175
73847,29204,0.8932952971271357
73946,36464,0.96625816854306
73953,43258,0.8112321429358259
74008,14082,0.8031794331392448
74041,39637,0.8987329230760246
74048,16782,0.8408275270471516
74071,44960,0.8897113512015092
74073,40132,0.807829657063303
74100,33625,0.8306715208924623
74111,71495,0.8027481652596692
74111,71494,0.8027481652596692
74113,15584,0.9328108850553944
74113,15583,0.8930673982201653
74147,46073,0.8147855367996812
74147,46072,0.8147855367996812
74180,71484,0.8783602754776642
74266,66389,0.8024535204763705
74299,75022,0.8840422471204592
74345,23558,0.9064153478307151
74345,25268,0.8604352778396033
74345,25225,0.8111792309448256
74387,2284,0.8427199705751571
74398,79273,0.8586346588408258
74419,68741,0.8309239634978024
74436,86588,0.8252950470031545
74450,21898,0.8910420503837009
74450,19436,0.8910420503837009
74490,64691,0.8734228575736227
74551,88006,0.8222191097111451
74585,82711,0.8784462341636473
74606,71058,0.83170462938808
74627,76154,0.9153927309418969
74635,13231,0.9194510234064284
74693,18628,0.8975759292363351
74693,5990,0.8577284003514258
74693,11087,0.8079344463573479
74697,15285,0.8197625875412428
74697,7845,0.8197625875412428
74697,21971,0.8149141625089237
74697,7796,0.8149141625089237
74726,10918,0.8774117816482102
74726,7635,0.8774117816482102
74745,43523,0.8563876837559209
74750,67443,0.8929239981652923
74754,15274,0.8754082043559356
74811,82216,0.8387171938149535
74826,38407,0.9073734230337205
74827,41488,0.8212059259487198
74832,34802,0.8213485289591197
74835,52064,0.8310751574751669
74842,46565,0.9695032607200514
74849,19349,0.8929800776720829
74849,19348,0.8079903295561552
74851,49446,0.8737682138962334
74995,43294,0.8934248359497546
75026,83811,0.889228507971482
75046,90899,0.936815062717098
75051,30768,0.8201508188127635
75054,15285,0.8259079953303042
75054,7845,0.8259079953303042
75054,21971,0.821023223739346
75054,7796,0.821023223739346
75066,79137,0.8453733446259035
75172,20654,0.8020260852713436
75210,62364,0.8292777785041645
75210,62363,0.8292777785041645
75229,30649,0.9664533982343613
75232,75311,1.0000000000000004
75241,6295,0.8860976708883531
75241,15493,0.8812953313667464
75251,56400,0.8026053846782191
75259,21132,0.8050966924991277
75329,15475,0.970375356443331
75329,15474,0.8295883728284474
75341,85454,0.8495321659581524
75370,26417,0.8914535199084301
75409,1507,0.8218818744615441
75418,70249,0.8455389008860892
75423,47487,0.8898316918800291
75452,57828,0.857348189886902
75463,8064,0.8235639763044177
75489,79968,0.8435148840410913
75490,76038,0.8122876336936531
75540,31775,0.809432043572999
75554,76038,0.9326656495467104
75571,54062,0.8285611103678429
75606,4015,0.9999999999999999
75606,4016,0.8159357992397123
75614,34178,0.9303157694013281
75651,69051,0.8056390063490029
75661,27512,0.8218074194836383
75673,60230,0.8098433804397801
75738,26346,0.8358493540756328
75749,47343,0.8909811430166658
75749,48641,0.8004543165720258
75766,61043,0.8130319059066453
75793,54638,1.0000000000000002
75841,69843,0.8829548986089093
75841,70258,0.8436712674980156
75868,64719,0.8446344492808127
75888,20857,0.8450516158156808
75898,23558,0.819769894005122
75899,78020,0.8082029000897698
75927,2156,0.8758548069621365
75927,7498,0.839035915391921
75927,23685,0.8108076199556697
75927,21758,0.8108076199556697
75927,11563,0.8100523716802049
75951,32361,0.9074609807477528
75964,70650,0.8153732616490721
75996,77081,0.8943936389362142
76050,14176,0.8030715174793298
76141,89757,0.9697654202936854
76155,85860,0.9288503605808269
76172,53859,0.8066018959186245
76204,85909,0.8998516974056977
76215,52857,0.9384729158926123
76223,13226,0.8857063618428819
76234,70370,0.917141429754066
76405,79918,0.8458418591937079
76423,44055,0.9452856949710463
76536,5285,0.8012817805228611
76538,24077,0.8167789119434855
76543,45832,0.8299957430850645
76543,42760,0.8299957430850645
76659,26676,0.8967763454634549
76670,13247,0.8550033592023688
76679,31265,0.8024702522824355
76725,38413,0.8008183262984722
76725,37627,0.8008183262984722
76726,24045,0.8870974105946251
76760,43658,0.9999999999999999
76760,43657,0.9103685314927418
76825,159,0.8861042407307752
76827,81624,0.8550811538309623
76833,18523,0.907051054519358
76856,1101,0.8004849873223339
76877,2585,0.9016054355245058
76945,18628,0.9125546008191259
76945,5990,0.8720420997250566
76945,11087,0.8214171884165148
76975,44158,0.8192364954965242
76996,18661,0.8199320234578384
77005,77983,0.862698961566692
77107,28799,0.9936220185172426
77112,50120,0.8852535609149529
77244,59434,0.8028644458025401
77266,5412,0.9043623624886098
77311,73889,0.888452413037149
77321,30446,0.8276052405521016
77364,34640,0.8747830710275584
77394,13549,0.8144335406420102
77394,17035,0.807133872211317
77423,52313,0.8037716328982165
77428,71893,0.8391056671082017
77434,67158,1.0000000000000002
77492,88721,0.9391346608453774
77495,82911,0.8249895009664924
77607,72196,0.8549844181276429
77645,81350,0.864859134611632
77697,87599,0.8392522385792989
77764,80115,0.8418095206727457
77790,6020,0.9321586504668694
77790,6018,0.9321586504668694
77790,18628,0.8277189382229614
77790,6019,0.8068039874203066
77796,32612,0.9320508902829568
77799,89651,0.9800399342289328
77799,87654,0.8940659080156492
77801,82632,0.8454468041172543
77849,37239,0.8855501467717827
77858,20301,0.828946757474714
77931,37717,0.8480731954798045
77963,26346,0.8451270800270545
78044,2691,0.8684858616792098
78083,90995,0.9475327244998297
78085,13128,0.8440920345844444
78085,13127,0.8440920345844444
78099,24359,0.8156960102309317
78099,24358,0.8156960102309317
78142,39908,0.8886297903369118
78218,52862,0.9599463364369146
78230,71279,0.8613677507892671
78259,20239,0.9523710386258039
78278,71761,0.8798847691966378
78278,59992,0.8343205965262861
78307,11130,0.8075953092067475
78318,73653,0.9637816004113199
78342,20818,0.8914967279020636
78355,50364,0.8742429805092296
78355,40904,0.8507620672366272
78359,7852,0.9086156573972921
78370,86969,0.8153678311985423
78393,33490,0.9104680011914809
78472,50364,0.894026625087552
78472,40904,0.8700143514804474
78494,3862,0.8958574638534125
78509,83787,0.8802847371515116
78524,28617,0.8115972720654452
78597,46406,0.8332646678323168
78609,81203,0.8951156927622094
78669,58999,0.8511644588504303
78701,80850,0.8398277702604291
78713,13765,0.8538212858414391
78713,13764,0.8538212858414391
78767,86659,0.8082086423281469
78833,21831,0.9032971366777268
78834,70506,0.8229039595570119
78851,31623,0.8735616656606763
78880,78556,0.8747365821878196
78887,88401,0.8309455802230925
78933,21845,0.9285239013054244
78941,26586,0.9351083799716527
78948,10004,0.9400477582281294
78948,10003,0.8801113395210967
79015,53986,0.8185180973498446
79051,1745,0.8420145946259344
79070,61512,0.8186154262265937
79112,46423,0.8552702466064533
79121,65594,0.8525999690804307
79144,90834,0.8102766272210931
79158,26907,0.8688778308134402
79166,35579,0.8394648628879692
79186,33508,0.8205448898949369
79194,60465,0.9188571740914648
79195,30137,0.9459254826009295
79272,67654,0.8227121407746416
79342,56949,0.9573375435669805
79379,68329,0.8946723937255555
79388,3104,0.8247376744452878
79405,52282,0.8114552039254543
79458,57473,0.8263006878578288
79498,86723,0.9124859679572742
79531,82424,0.8385078127859499
79539,22412,0.8173232749195773
79554,89959,0.8871447128362365
79561,14111,0.8128308666870302
79589,30062,0.8904153099900084
79589,30061,0.8904153099900084
79597,15285,0.8485278147766935
79597,7845,0.8485278147766935
79597,21971,0.8435092599410526
79597,7796,0.8435092599410526
79597,17178,0.8038150253832098
79609,81284,0.8638451548994789
79688,42260,1.0
79718,52106,0.8735926305390993
79777,33597,0.8118981168021274
79778,86656,0.842865423478122
79836,33839,0.8188617345576625
79843,626,0.8340906448201393
79947,40301,0.8155348909228045
79962,37655,0.896335647854178
79971,9025,0.8909896145277794
79974,54999,0.8039190948469772
79998,55302,0.8748912196699768
80005,55074,0.8831885615675388
80024,36003,0.810652049012871
80031,69683,0.8648979798368494
80171,47334,0.8535370409091827
80186,9001,0.8165107080044101
80186,8359,0.8000890898830156
80202,84146,0.892397500556232
80202,84147,0.8211892358308293
80223,89368,0.8082166798810981
